song_name,singer,singer_id,duration,language,released_date,danceability,acousticness,energy,liveness,loudness,speechiness,tempo,mode,key,Valence,time_signature,popularity,Stream
Thangangale,T.M. Soundararajan,/artist/tm-soundararajan,03:35,Tamil,10-02-2022,0.2,0.9,0.178,0.6,-12.409,0.09,140.062,1,2,0.053,4,95,10944951
Munnukku Vaa,S. Janaki|Malaysia Vasudevan,/artist/s-janaki|/artist/malaysia-vasudevan,04:36,Tamil,12-02-2020,0.31,0.354,0.184,0.242,-2.544,0.0301,133.004,0,0,0.0293,4,88,10827175
Kaathalile Tholviyutran,A. M. Rajah,/artist/a-m-rajah-1,01:52,Tamil,03-05-2019,0.29,0.13,0.959,0.1,-9.415,0.04,199.988,1,2,0.0078,4,74,3292256
Yedu Thanthanadi,Sirkazhi Govindarajan|S. Varalakshmi,/artist/sirkazhi-govindarajan|/artist/s-varalakshmi-1,03:58,Tamil,02-11-2021,0.76,0.408,0.99,0.419,-11.383,0.06,151.998,1,1,0.0883,4,43,2100135
Paarttha Gnaabagam (Pathos),P. Susheela,/artist/p-suseela-2,04:02,Tamil,09-08-2009,0.62,0.99,0.607,0.2,-7.206,0.027,140.037,1,1,0.0658,4,48,1425764
Neengatha Ennam,Malaysia Vasudevan|S. Janaki,/artist/malaysia-vasudevan|/artist/s-janaki,04:07,Tamil,12-12-2009,0.76,0.41,0.07,0.051,-11.99,0.019,132.942,0,9,0.0618,4,27,3645037
Yae Paadal Ondru.,S. Janaki|K J Yesudas,/artist/s-janaki|/artist/k-j-yesudas,04:38,Tamil,12-11-2008,0.26,0.13,0.62,0.6,-5.17,0.009,190.112,0,6,0.037,4,48,8722037
Story And Dialogues Part I,Sivaji Ganesan|Vanisri|K. Balaji,/artist/sivaji-ganesan|/artist/vanisri|/artist/k-balaji,20:52,Tamil,12-12-2006,0.62,0.672,0.157,0.746,-12.813,0.031,155.1,1,7,0.034,4,80,3187464
Kamadevan Aalayam,S. P. Balasubrahmanyam|S. Janaki,/artist/s-p-balasubrahamanyam|/artist/s-janaki,04:33,Tamil,11-02-2004,0.64,0.75,0.992,0.9,-4.205,0.0444,188.528,1,7,0.078,4,54,1623742
Sendru Vaa Magane,K.B. Sundarambal,/artist/kb-sundarambal,03:25,Tamil,03-03-2023,0.66,0.09,0.806,0.252,-7.668,0.048,167.984,1,9,0.09,4,66,2181866
Andamaanai Paarungal,Vani Jairam|K J Yesudas,/artist/vani-jayaram|/artist/k-j-yesudas,04:31,Tamil,01-08-2016,0.93,0.96,0.634,0,-12.194,0.081,187.24,0,9,0.07,4,51,11282692
Aalana Naala,Malaysia Vasudevan|K. S. Chithra,/artist/malaysia-vasudevan|/artist/chitra,04:13,Tamil,09-05-2021,0.14,0.936,0.33,0.656,-5.273,0.034,189.784,0,9,0,4,51,3717113
Vaadi Kanne Vennila,Raj Sitaram,/artist/raj-sitaraman,04:38,Tamil,08-05-2012,0.68,0.95,0.469,0.6,-5.77,0.012,137.003,0,6,0.0664,4,89,11349881
Kangal Irandum,P. Susheela,/artist/p-suseela-2,03:13,Tamil,02-07-2016,0.09,0.084,0.612,0.77,-2.374,0.03,186.422,1,2,0.04,4,91,7354925
Nilavum Malarum,A. M. Rajah|P. Susheela,/artist/a-m-rajah-1|/artist/p-suseela-2,03:24,Tamil,04-06-2001,0.51,0.39,0.641,0.4,-13.508,0.062,120.58,1,0,0.0229,4,100,751090
Kaalaiyum Neeye,S. Janaki|A. M. Rajah,/artist/s-janaki|/artist/a-m-rajah-1,03:26,Tamil,07-11-2008,0.74,0.838,0.417,0.563,-10.942,0.074,186.62,1,11,0.0175,4,98,2026379
Chinna Chinna Poove,S. Janaki,/artist/s-janaki,04:25,Tamil,12-02-2017,0.78,0.03,0.919,0,-2.086,0.0929,125.223,0,10,0.083,4,88,6455554
O Manida Jaathiye,T M S Selvakumar,/artist/t-m-s-selvakumar,02:05,Tamil,11-06-2010,0.28,0.156,0.68,0.364,-4.725,0.022,137.987,1,11,0.08,4,29,9167050
Mini Mini Poochigal,L.R. Eswari,/artist/lr-eswari-2,04:28,Tamil,11-07-2017,0.77,0.48,0.636,0.4,-2.807,0.0317,170.076,1,1,0.044,4,70,9259657
Sarbathkadai Sarasa,L.R. Anjali|M.R. Chandran Babu|B.V.U. Raghupathy,/artist/lr-anjali|/artist/mr-chandran-babu-5|/artist/bvu-raghupathy-4,06:36,Tamil,05-03-2014,0,0.473,0.593,0.513,-11.865,0.04,184.076,1,1,0.0374,4,47,10305906
Aadaluddan Paadal - Instrumental,Kunnakudi Vaidyanathan,/artist/kunnakkudi-baidyanathan,05:42,Tamil,11-03-2018,0.09,0.63,0.086,0.2,-7.583,0.0272,159.944,0,5,0.096,4,72,4722855
Konji Konji Pesi,P. Susheela,/artist/p-suseela-2,04:03,Tamil,11-04-2012,0.47,0.629,0.854,0.907,-8.541,0.019,190.122,0,9,0.08,4,26,4379569
Chikkumangu,T M S Selvakumar,/artist/t-m-s-selvakumar,04:20,Tamil,11-02-2011,0.54,0.14,0.668,1,-6.908,0.0506,164.844,1,1,0.0642,4,68,9658981
Prabho Ganapathe,Bhaktha Swaraa Bhajan Mandali,/artist/bhaktha-swaraa-bhajan-mandali,07:21,Tamil,11-01-2008,0.05,0.537,0.634,0.657,-2.838,0.0942,122.23,0,7,0.078,4,56,10534224
Pon Nenbaen Siru Poovenbaen,S. Janaki|P.B. Sreenivas,/artist/s-janaki|/artist/pb-sreenivas,03:33,Tamil,08-11-2014,0.85,0.33,0.983,0.1,-5.632,0.0955,130.228,0,7,0.049,4,64,7808740
Sollathan Ninaikren,S. Janaki|M. S. Viswanathan,/artist/s-janaki|/artist/m-s-viswanathan-2,05:00,Tamil,07-03-2020,0.54,0.397,0.925,0.899,-12.196,0,128.981,1,2,0.089,4,35,945415
Irandu Kannam,K J Yesudas|P. Susheela,/artist/k-j-yesudas|/artist/p-suseela-2,04:38,Tamil,10-03-2004,0.71,0.99,0.427,0.4,-9.062,0.05,155.986,1,2,0.08,4,80,3868144
Hum Nahin Jhoomte Hai,Asha Bhosle|Kishore Kumar,/artist/asha-bhosle-1|/artist/kishore-kumar,05:31,Tamil,09-05-2015,0.16,0.892,0.185,0.926,-3.844,0.09,189.81,1,10,0.0265,4,85,4540976
Puriyaadhu,P.B. Sreenivas,/artist/pb-sreenivas,04:04,Tamil,06-02-2008,0.44,0.43,0.028,0.2,-3.553,0.0796,179.384,0,10,0.046,4,68,11311906
Ippadi Ore Thalattu,S. Janaki,/artist/s-janaki,04:16,Tamil,09-08-2005,0.34,0.109,0.679,0.231,-9.477,0.082,184.108,1,1,0.09,4,28,4384640
Aththaan Ennathaan,P. Susheela,/artist/p-suseela-2,03:31,Tamil,12-01-2019,0.81,0.35,0.54,0.6,-4.853,0.02,183.986,1,11,0.06,4,60,10130675
Aadi Maasa Kaathadikka,S. P. Balasubrahmanyam|S. Janaki,/artist/s-p-balasubrahamanyam|/artist/s-janaki,05:34,Tamil,09-06-2014,0.74,0.062,0.623,0.361,-8.831,0.03,200.024,0,10,0.0755,4,83,8189055
Aandavan Padachchan,T M S Selvakumar,/artist/t-m-s-selvakumar,03:17,Tamil,07-09-2006,0.37,0.46,0.064,0.9,-8.22,0.053,184.764,1,1,0.01,4,54,4621477
Sivappukallu Mookkuthi,T.M. Soundararajan|P. Susheela,/artist/tm-soundararajan|/artist/p-suseela-2,03:14,Tamil,03-01-2004,0.84,0.112,0.134,0.605,-3.908,0.069,132.978,0,11,0.1,4,36,8757178
Kutthum Oosi,Vani Jairam,/artist/vani-jayaram,04:09,Tamil,06-01-2012,0.5,0.6,0.157,0.4,-2.663,0.0267,145.141,1,2,0.0951,4,47,3317987
Vizhiyele Malarndadhu,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,04:23,Tamil,05-12-2020,0.6,0.159,0.296,0.96,-8.558,0.08,193.626,0,5,0.0855,4,37,5752729
Sendhoora Poove,S. Janaki,/artist/s-janaki,04:16,Tamil,03-01-2015,0.51,0.15,0.889,0.3,-7.666,0.0146,156.016,0,10,0.04,4,46,6912889
Kan Malargalin,S. Janaki|Ilaiyaraaja,/artist/s-janaki|/artist/iiaiyaraaja,04:28,Tamil,01-10-2002,0.28,0.217,0.079,0.442,-9.903,0.062,133.026,0,4,0.0381,4,94,8285809
Film Story And Dialogue - Part - Ii,Sivaji Ganesan|B. Saroja Devi|Sowcar Janaki,/artist/sivaji-ganesan|/artist/b-saroja-devi-2|/artist/sowcar-janaki,29:24:00,Tamil,12-03-2008,0.82,0.03,0.837,0.1,-3.9,0.0019,135.006,1,8,0.069,4,28,9939439
Janani Janani,P. Jayachandran|S. P. Sailaja,/artist/p-jayachandran-1|/artist/s-p-sailaja-2,05:05,Tamil,10-03-2007,0.98,0.074,0.646,0.267,-6.238,0.068,129.712,1,8,0.0565,4,58,11055897
Thamizhukkum Amuthendru Per,P. Susheela,/artist/p-suseela-2,04:03,Tamil,10-11-2001,0.14,0.19,0.572,0.6,-13.643,0.05,193.468,0,8,0.053,4,88,8005748
Pazhani Malai Muruga,Sirkazhi Govindarajan,/artist/sirkazhi-govindarajan,03:13,Tamil,12-06-2009,0.33,0.123,0.915,0.11,-9.228,0.0331,114.208,1,0,0.059,4,85,3503006
Ninaivo Oru,S. Janaki|Kamal Haasan,/artist/s-janaki|/artist/kamal-haasan,04:44,Tamil,04-10-2012,0.29,0.85,0.053,0.2,-12.954,0.04,145.088,1,1,0.08,4,47,183757
Manjal Mugam,P. Susheela|Chorus,/artist/p-suseela-2|/artist/chorus,04:22,Tamil,12-01-2007,0.07,0.171,0.282,0.994,-10.956,0.061,120.993,0,10,0.017,4,64,3360992
Intha Nadagam,P. Susheela,/artist/p-suseela-2,04:06,Tamil,05-09-2008,0.44,0.13,0.989,1,-2.249,0.003,194.026,0,5,0.016,4,63,8175684
Welcome,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,04:46,Tamil,02-01-2001,0.74,0.141,0.759,0.511,-8.613,0.05,159.947,0,10,0.05,4,68,10605145
Muraiyo Neethiyo,T.M. Soundararajan,/artist/tm-soundararajan,02:43,Tamil,07-11-2005,0.27,0.58,0.987,0.8,-8.512,0.06,180.466,0,10,0.05,4,35,6791588
Vizhiyorathu,B S Sasirekha|Kamal Haasan,/artist/b-s-sasirekha|/artist/kamal-haasan,03:21,Tamil,04-06-2023,0.38,0.238,0.328,0.955,-9.248,0.013,115.005,1,1,0.09,4,31,750836
Viradathil Naanum,S. P. Balasubrahmanyam|S. Janaki,/artist/s-p-balasubrahamanyam|/artist/s-janaki,04:49,Tamil,08-09-2017,0.46,0.71,0.998,0.2,-11.929,0.074,155.091,1,10,0.067,4,73,5723208
Roja Malarae Rajakumari,P. Susheela|P.B. Sreenivas,/artist/p-suseela-2|/artist/pb-sreenivas,03:01,Tamil,04-01-2018,0.9,0.844,0.871,0.264,-6.698,0.0876,144.022,1,0,0.0489,4,28,867520
Ye Rajave O Rajathi,S. P. Balasubrahmanyam|Kalyani Menon,/artist/s-p-balasubrahamanyam|/artist/kalyani-menon,04:22,Tamil,07-08-2019,0.04,0.56,0.181,1,-2.383,0.04,118.922,0,6,0.01,4,45,4624760
Kaattadichu,K J Yesudas,/artist/k-j-yesudas,03:47,Tamil,07-04-2023,0.46,0.664,0.66,0.019,-7.102,0.009,125,1,1,0.052,4,55,6257088
Nalla Nalla Pillaigalai,P. Susheela|Sirkazhi Govindarajan,/artist/p-suseela-2|/artist/sirkazhi-govindarajan,06:26,Tamil,04-03-2017,0.34,0.47,0.976,0.3,-8.688,0.082,175.844,1,2,0.09,4,78,10272147
Naalai Muthal,T.M. Soundararajan,/artist/tm-soundararajan,03:46,Tamil,05-11-2005,0.93,0.54,0.956,0.816,-6.757,0.0646,184.18,0,8,0.05,4,54,2398576
Thirumaalin Thirumaarbil,Vani Jairam|K J Yesudas,/artist/vani-jayaram|/artist/k-j-yesudas,05:07,Tamil,11-10-2001,0.23,0.47,0.159,0.2,-13.502,0.0718,149.976,0,5,0.0973,4,45,8833684
Kepathai Marandhuvidu,C. S. Jayaraman,/artist/c-s-jayaraman-1,03:34,Tamil,12-03-2013,0.67,0.906,0.812,0.154,-10.693,0.016,190.598,1,6,0.0122,4,100,4695058
Mannavar Porulkalai,T.M. Soundararajan,/artist/tm-soundararajan,02:46,Tamil,09-05-2011,0.78,0.2,0.266,0.6,-13.643,0.097,168.198,0,4,0.0335,4,33,1081216
Thathi Chellum,Saibaba|Vani Jairam,/artist/saibaba|/artist/vani-jayaram,04:49,Tamil,11-12-2014,0.35,0.767,0.857,0.898,-12.601,0.064,191.81,1,0,0.082,4,100,1332542
Irandu Manam,T.M. Soundararajan,/artist/tm-soundararajan,03:29,Tamil,03-10-2016,0.64,0,0.239,1,-12.509,0.0347,189.39,1,3,0.02,4,78,9437626
Chaaya Vetti,T.M. Soundararajan|L.R. Eswari,/artist/tm-soundararajan|/artist/lr-eswari-2,03:57,Tamil,11-04-2021,0.99,0.701,0.414,0.706,-6.715,0.0354,192.112,1,11,0.0696,4,74,3969415
Sivasakthi Vinayakane,P. Susheela,/artist/p-suseela-2,04:17,Tamil,03-04-2016,0.22,0.78,0.933,0.2,-10.207,0.043,188.7,1,7,0.01,4,98,5273169
Pallandu Pallandu,Salem S. Jayalakshmi,/artist/salem-s-jayalakshmi-2,00:56,Tamil,01-02-2006,0.41,0.573,0.564,0.603,-9.121,0.09,191.952,0,6,0.049,4,37,7720649
Kathal Kayangale,K J Yesudas|Malaysia Vasudevan,/artist/k-j-yesudas|/artist/malaysia-vasudevan,04:36,Tamil,02-06-2020,0.45,0.29,0.982,0.3,-13.841,0.07,140.047,1,7,0.0801,4,92,2807063
Athandi,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,05:11,Tamil,06-09-2002,0.16,0.012,0.516,0.187,-4.833,0.032,149.972,1,8,0.003,4,96,2888446
Errathookam Pochi,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,04:23,Tamil,07-05-2002,0.64,0.28,0.913,0.8,-8.951,0.009,136.044,0,11,0.068,4,42,2651033
Pogathe Pogathe,Manorama,/artist/manorama,01:55,Tamil,10-07-2000,0.95,0.777,0.411,0.647,-11.423,0.074,190.098,1,1,0.07,4,25,8956697
Thiruppar Kadalil,K J Yesudas,/artist/k-j-yesudas,04:48,Tamil,11-08-2015,0.04,0.29,0.032,0.5,-6.363,0.08,136.822,1,8,0.039,4,88,11263081
Parthal Pasi Theerum,P. Susheela,/artist/p-suseela-2,03:27,Tamil,12-10-2016,0.21,0.041,0.278,0.131,-2.634,0.06,190.062,1,1,0.1,4,96,6054217
Raadhaikkettra,S. Janaki,/artist/s-janaki,03:28,Tamil,05-04-2019,0.61,0.68,0.922,0.8,-4.885,0.0743,139.026,1,11,0.004,4,97,7970033
Naalai Naalai (Happy),T.M. Soundararajan|P. Susheela,/artist/tm-soundararajan|/artist/p-suseela-2,03:01,Tamil,01-01-2009,0.6,0.594,0.75,0.89,-4.039,0.0164,164.022,1,2,0.059,4,62,2242056
StoryAnd Dialogues,Kripananda Variyar,/artist/kripananda-variyar,58:08:00,Tamil,12-11-2010,0.91,0.97,0.019,0.5,-4.954,0.095,130.924,1,1,0.079,4,30,8655835
Naan Paadum Paadal,T.M. Soundararajan|L.R. Anjali|S.N. Shobha,/artist/tm-soundararajan|/artist/lr-anjali|/artist/sn-shobha-3,03:29,Tamil,03-11-2022,0.56,0.302,0.509,0.728,-11.549,0.0612,196.622,0,11,0.091,4,58,7897509
Thaaimel Aanai,T.M. Soundararajan,/artist/tm-soundararajan,03:31,Tamil,04-11-2009,0.8,0.67,0.571,0.9,-4.334,0.075,166.428,1,2,0.0032,4,65,4172052
Thamizh Engal Uyiranathu,P. Susheela,/artist/p-suseela-2,04:37,Tamil,10-08-2009,0.22,0.142,0.569,0.284,-12.8,0.05,151.891,0,10,0.04,4,96,5353579
Ayyane Un Pugazh,P. Jayachandran,/artist/p-jayachandran-1,04:45,Tamil,12-02-2009,0.95,0.53,0.351,0.3,-11.468,0.052,192.042,1,1,0.05,4,96,4576262
Chewing Gum,Usha Uthup,/artist/usha-uthup,03:13,Tamil,02-03-2014,0.33,0.601,0.075,0.111,-11.073,0.0912,171.89,1,6,0.0555,4,76,5997811
Nathamenum Kovilile,Vani Jairam,/artist/vani-jayaram,04:42,Tamil,10-11-2018,0.5,0.65,0.212,0.1,-6.692,0.0735,140.047,0,10,0.044,4,47,10578955
Idho Oru Kannikai,A. J. Muthuswamy|G. I. Mohandas|Stella Paul,/artist/a-j-muthuswamy|/artist/g-i-mohandas|/artist/stella-paul,03:08,Tamil,06-01-2023,0.86,0.804,0.038,0.134,-6.698,0.08,170.006,1,1,0.057,4,93,5309914
Kizhakku Veluthuruchu,Malaysia Vasudevan,/artist/malaysia-vasudevan,04:36,Tamil,08-02-2018,0.69,0.44,0.429,0.5,-2.203,0.09,110.038,1,7,0.04,4,49,6790032
Kodi Inbam,S. Janaki|S. P. Balasubrahmanyam,/artist/s-janaki|/artist/s-p-balasubrahamanyam,04:24,Tamil,08-04-2016,0.59,0.817,0.314,0.133,-5.511,0.0235,197.792,0,11,0,4,91,3364574
Maamanukku,S. Janaki,/artist/s-janaki,04:34,Tamil,11-05-2019,0.14,0.3,0.146,0.6,-11.855,0.079,143.84,1,9,0.043,4,77,9280970
Suttathiru Neereduthu,Soolamangalam Sisters,/artist/soolamangalam-sisters,03:53,Tamil,02-04-2023,0.85,0.779,0.962,0.267,-2.826,0.054,176.044,1,7,0.05,4,39,2224306
Udhayam Varuginrathey,S. Janaki,/artist/s-janaki,04:27,Tamil,08-07-2008,0.89,0.14,0.065,0.1,-6.525,0.059,124.801,0,6,0.07,4,99,9838544
Velli Chalangai,T M S Selvakumar|P Suhseela,/artist/t-m-s-selvakumar|/artist/p-suhseela,04:40,Tamil,11-06-2001,0.63,0.054,0.414,0.287,-12.891,0.097,129.918,0,7,0.05,4,30,200578
Yenunga Maappillai,P Suhseela|S. P. Balasubrahmanyam,/artist/p-suhseela|/artist/s-p-balasubrahamanyam,04:37,Tamil,02-08-2015,0.05,0.58,0.294,0.1,-10.987,0.0763,196.386,1,2,0.032,4,67,9098192
Thanimayil,Vani Jairam,/artist/vani-jayaram,04:21,Tamil,05-06-2013,0.65,0.681,0.539,0.404,-5.741,0.03,130.037,1,11,0.0465,4,27,4134028
Annan Oru Koil - Psusheela,P. Susheela,/artist/p-suseela-2,04:03,Tamil,07-08-2016,0.33,0.5,0.478,0.8,-11.692,0.0282,136.01,1,0,0.073,4,66,7825882
Solaigal Ellaam Pookalai Thoova  1,S. P. Balasubrahmanyam|K. S. Chithra,/artist/s-p-balasubrahamanyam|/artist/chitra,05:04,Tamil,10-05-2003,0.8,0.628,0.506,0.77,-11.9,0.05,130.056,0,6,0.02,4,69,4239947
Poo Mazhai Thoovi - Instrumental,T. E. Palanisami,/artist/t-e-palanisami-1,07:54,Tamil,06-04-2006,0.83,0.09,0.961,0.2,-3.188,0.025,162.259,1,0,0.08,4,76,11027668
Janaki Devi Ramanai Thedi,K. S. Chithra,/artist/chitra,04:23,Tamil,12-02-2021,0.67,0.225,0.926,0.035,-12.749,0.05,153.354,1,2,0.0176,4,65,5093467
Maane Thene,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,04:12,Tamil,12-06-2005,0.67,0.95,0.914,0.2,-10.664,0.017,154.868,0,0,0.0799,4,74,2544836
Aringnar Anna Aatchi Kaanuveer,M. Thangappa,/artist/m-thangappa-1,06:03,Tamil,07-04-2002,0.97,0.274,0.39,0.147,-10.172,0.09,145.115,1,9,0.014,4,34,7602229
Thangacchikku Seemantham,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,03:05,Tamil,08-05-2004,0.43,0.83,0.756,0.6,-13.83,0.0413,119.994,1,6,0.029,4,91,8736951
Thannai,Malaysia Vasudevan,/artist/malaysia-vasudevan,04:12,Tamil,12-04-2008,0.22,0.389,0.902,0.016,-6.561,0.085,140.085,1,1,0.06,4,95,9320931
Manjal Mugame,T.M. Soundararajan|P. Susheela,/artist/tm-soundararajan|/artist/p-suseela-2,03:18,Tamil,03-07-2009,0.15,0.28,0.195,0.4,-3.904,0.05,179.888,0,6,0,4,33,325813
Nattukulla Enakkoru,S. P. Balasubrahmanyam|L.R. Eswari,/artist/s-p-balasubrahamanyam|/artist/lr-eswari-2,04:37,Tamil,01-04-2022,0.56,0.969,0.819,0.83,-7.539,0.079,110.024,0,4,0.07,4,54,10340438
Mannthara Malare,P. Jayachandran|P. Susheela,/artist/p-jayachandran-1|/artist/p-suseela-2,03:06,Tamil,02-04-2015,0.76,0.64,0.383,0.1,-7.549,0.036,128.074,1,1,0.059,4,91,6913269
Unakkaga Ellam Unakkaga,J.P. Chandrababu,/artist/jp-chandrababu-19,03:37,Tamil,04-08-2006,0.97,0.477,0.503,0.587,-11.576,0.065,169.982,1,6,0.09,4,26,8253400
Ammano Samiyo,L.R. Eswari|Sirkazhi Govindarajan,/artist/lr-eswari-2|/artist/sirkazhi-govindarajan,05:45,Tamil,09-07-2021,0.15,0.42,0.793,0.1,-6.639,0.073,122.947,1,0,0.018,4,73,761707
Kumarasthavam,S.P.Ramh|S.P.Saradha (Thirupur Sisters),/artist/spramh|/artist/spsaradha-thirupur-sisters,06:08,Tamil,03-04-2011,0.97,0.526,0.192,0.411,-8.581,0.03,160.75,1,1,0.0237,4,36,7106281
Vadivelan Manasu,T.M. Soundararajan|P. Susheela,/artist/tm-soundararajan|/artist/p-suseela-2,03:57,Tamil,11-02-2021,0.11,0.35,0.218,0.5,-10.019,0.078,142.99,0,3,0.096,4,52,9852868
Unnai Ondru (Pathos),P. Susheela,/artist/p-suseela-2,02:01,Tamil,02-03-2011,0.08,0.853,0.939,0.029,-5.49,0.016,182.416,0,5,0.07,4,69,7685170
Kana Kaanum Kangal,S. P. Balasubrahmanyam|Saritha,/artist/s-p-balasubrahamanyam|/artist/saritha,05:03,Tamil,10-07-2014,0.53,0.26,0.424,0.9,-2.082,0.0018,135.057,1,5,0.01,4,100,1886048
Paartthukondathu,S. Janaki|T.M. Soundararajan,/artist/s-janaki|/artist/tm-soundararajan,03:52,Tamil,01-11-2015,0.83,0.537,0.523,0.035,-4.48,0.04,126.096,1,1,0.07,4,86,7441023
Veera Sivaji Dialogues,Sivaji Ganesan,/artist/sivaji-ganesan,04:33,Tamil,05-07-2016,0.57,0.63,0.334,0.5,-3.711,0.043,147.053,0,8,0.09,4,82,7016442
Pudhu Veedu Vandha Neram,T.M. Soundararajan|P. Susheela,/artist/tm-soundararajan|/artist/p-suseela-2,03:32,Tamil,07-03-2015,0.07,0.473,0.538,0.041,-8.865,0.04,158.978,0,10,0.0441,4,88,7543439
Ellarume Loosungathan,K Bhagyaraj,/artist/k-bhagyaraj-1,03:44,Tamil,03-08-2023,0.44,0.74,0.613,0.2,-11.401,0.0154,120.052,0,11,0.0081,4,78,6724717
Annakkili Unnai Theduthey (Female),S. Janaki,/artist/s-janaki,04:58,Tamil,10-11-2005,0.05,0.232,0.002,0.394,-3.264,0.05,138.906,0,1,0.03,4,53,1359611
Kaagitha Odam,P. Susheela,/artist/p-suseela-2,03:23,Tamil,04-11-2014,0.14,0.84,0.629,0.7,-11.882,0.0142,130.029,1,1,0.0584,4,69,2831863
Yendhan uyirin Nizhalea,S. Janaki,/artist/s-janaki,04:26,Tamil,06-04-2020,0.04,0.227,0.429,0.53,-11.16,0.0018,109.927,1,1,0.069,4,75,9357268
Comedy Sequence,Nagesh|Ravichandran|Kanchana,/artist/nagesh|/artist/ravichandran|/artist/kanchana,07:23,Tamil,12-01-2017,0.2,0.35,0.961,0.4,-5.607,0.046,148.163,1,5,0.059,4,94,4525115
Yaarai Nambi,T.M. Soundararajan,/artist/tm-soundararajan,03:24,Tamil,09-03-2016,0.21,0.502,0.8,0.058,-9.222,0.01,140.987,1,1,0.01,4,56,9449571
Podathey Podathey,Gangai Amaran|Chorus,/artist/gangai-amaran|/artist/chorus,04:43,Tamil,11-12-2011,0.29,0.5,0.146,1,-12.753,0.02,159.962,1,1,0.0939,4,37,8129128
Poyum Poyum,T.M. Soundararajan,/artist/tm-soundararajan,03:26,Tamil,05-05-2004,0.03,0.295,0.526,0.553,-3.784,0.043,152.02,1,1,0.06,4,85,11116714
Alleluya Namathandavanai,Bharathi Paul|Chorus,/artist/bharathi-paul|/artist/chorus,03:21,Tamil,09-07-2003,0.19,0.55,0.461,0.9,-3.552,0.057,133.95,1,2,0.01,4,41,10138138
Mella Mella Mella Enthan,T.M. Soundararajan|P. Susheela,/artist/tm-soundararajan|/artist/p-suseela-2,04:54,Tamil,08-01-2018,0.68,0.404,0.803,0.766,-8.132,0.0721,170.034,1,8,0.05,4,88,6741935
Kandukondain,T.M. Soundararajan,/artist/tm-soundararajan,05:44,Tamil,05-06-2016,0.67,0.27,0.432,0.5,-8.579,0.09,163.086,1,1,0.097,4,67,11029460
Yetramunna,T.M. Soundararajan,/artist/tm-soundararajan,03:01,Tamil,02-09-2019,0.01,0.255,0.906,0.921,-9.236,0.08,147.038,1,11,0.092,4,54,7328327
Naan Enna,T.M. Soundararajan,/artist/tm-soundararajan,03:17,Tamil,08-09-2001,0.45,0.27,0.917,0.8,-8.573,0.0637,147.063,0,6,0.0943,4,67,4755268
Eduda Melam,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,04:24,Tamil,09-11-2008,0.1,0.389,0.941,0.532,-3.097,0.0401,139.978,1,1,0.068,4,43,5769838
Premannu Prematho,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,04:58,Tamil,09-10-2023,0.11,0.32,0.358,0.4,-4.041,0.0772,120.058,1,8,0.0662,4,77,6183490
Neenga Nenacha Nadakkatha,P. Susheela,/artist/p-suseela-2,04:15,Tamil,09-02-2009,0.8,0.501,0.541,0.42,-11.123,0.0469,134.039,1,11,0.045,4,81,497627
Solla Solla,P. Susheela,/artist/p-suseela-2,03:23,Tamil,12-05-2023,0.63,0.21,0.712,0.3,-13.362,0.07,172.274,1,1,0.045,4,97,5960671
Aavaran Poomeni,S. Janaki,/artist/s-janaki,04:25,Tamil,03-04-2003,0.44,0.341,0.053,0.599,-11.66,0.088,169.206,0,7,0.07,4,90,7148875
Othaiyadi Pathaiyele - Bit,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,01:09,Tamil,10-12-2001,0.44,0.72,0.284,0.8,-4.032,0.04,182.956,0,2,0.0939,4,71,8073084
Anbu Manam Kanindha Pinne,P.B. Sreenivas|P. Susheela,/artist/pb-sreenivas|/artist/p-suseela-2,03:26,Tamil,12-10-2020,0.03,0.685,0.954,0.555,-6.638,0.0911,180.216,1,1,0.01,4,29,540292
Naan Endral,S. P. Balasubrahmanyam|Jayalalithaa,/artist/s-p-balasubrahamanyam|/artist/jayalalithaa-7,04:38,Tamil,03-02-2015,0.13,0.52,0.118,0.3,-5.565,0.067,180.028,1,8,0.09,4,95,1088551
Sri Lalitha Sahasranamam,C. Lalitha - C. Saroja,/artist/c-lalitha-c-saroja,59:10:00,Tamil,05-11-2022,0.58,0.134,0.876,0.689,-9.3,0.074,162.394,0,4,0.0515,4,76,3644548
Neethan Neethan,Kaoushik,/artist/kaoushik,02:45,Tamil,06-10-2020,0.13,0.76,0.207,0.5,-9.777,0.0734,180.402,1,1,0.066,4,83,2076853
Karunai Magan,M. S. Viswanathan,/artist/m-s-viswanathan-2,57:56:00,Tamil,08-02-2009,0.39,0.1,0.766,0.931,-12.139,0.07,139.298,0,3,0.03,4,36,467092
Sorgam Madhuvile,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,04:34,Tamil,02-02-2018,0.97,0.03,0.394,0.3,-12.007,0.075,138.272,0,6,0.0696,4,65,7286012
