song_name,singer,singer_id,duration,language,released_date,danceability,acousticness,energy,liveness,loudness,speechiness,tempo,mode,key,Valence,time_signature,popularity,Stream
Koi Hamdam Na Raha,Kishore Kumar,/artist/kishore-kumar,03:25,Old,04-09-2023,0.05,0.358,0.574,0.342,-9.038,0.0465,124.003,0,8,0.0593,4,92,3392483
Tumne Kisi Se Kabhi Pyar Kiya Hai,Kanchan|Mukesh,/artist/kanchan|/artist/mukesh,03:38,Old,11-08-2006,0.22,0,0.875,0.409,-2.414,0,127.002,0,6,0.0821,4,75,10682805
Seene Mein Jalan,Suresh Wadkar,/artist/suresh-wadkar,04:31,Old,12-09-2020,0.6,0.085,0.898,0.803,-5.85,0.063,127.022,1,7,0.04,4,43,5612265
Mann Ki Lagan,Rahat Fateh Ali Khan,/artist/rahat-fateh-ali-khan,04:51,Old,06-05-2021,0.3,0.89,0.432,0.295,-6.4,0.04,125.99,0,3,0.0911,4,46,5429112
Woh Hai Zara Khafa Khafa,Lata Mangeshkar|Mohammed Rafi,/artist/lata-mangeshkar|/artist/mohammad-rafi,05:53,Old,02-01-2019,0.11,0.912,0.357,0.632,-9.447,0.04,126.017,0,10,0.0541,4,50,9915097
Ye Jo Chilman Hai,Mohammed Rafi,/artist/mohammad-rafi,04:49,Old,04-08-2006,0.77,0.89,0.098,0.893,-4.359,0.09,126.009,0,11,0.04,4,95,4350118
Aaj Madhosh Hua Jaye Re,Kishore Kumar|Lata Mangeshkar,/artist/kishore-kumar|/artist/lata-mangeshkar,04:54,Old,06-03-2005,0.43,0.515,0.207,0.265,-4.635,0.02,123.98,1,1,0.0722,4,84,4454763
Woh Sham Kuchh Ajeeb Thi,Kishore Kumar,/artist/kishore-kumar,04:46,Old,07-06-2020,0.7,0.06,0.596,0.194,-5.711,0.0566,125.986,1,6,0.094,4,65,5876324
Koi Hota Jisko Apna,Kishore Kumar,/artist/kishore-kumar,03:28,Old,03-02-2023,0.51,0.551,0.996,0.241,-11.029,0.1,123.008,1,8,0.029,4,60,8918432
Jadugar Tere Naina,Kishore Kumar|Lata Mangeshkar,/artist/kishore-kumar|/artist/lata-mangeshkar,05:44,Old,03-11-2002,0.28,0.33,0.503,0.498,-4.571,0.02,128.003,1,11,0.0847,4,81,11134716
Teri Yaad Aa Rahi Hai,Amit Kumar|Lata Mangeshkar,/artist/amit-kumar|/artist/lata-mangeshkar,05:36,Old,12-11-2011,0.99,0.543,0.173,0.516,-13.955,0.1,125.989,1,1,0.0084,4,38,8228710
Dilbar Dil Se Pyare,Lata Mangeshkar,/artist/lata-mangeshkar,04:44,Old,05-02-2001,0.91,0.51,0.505,0.662,-3.752,0.09,123.009,1,7,0.03,4,43,4528080
Koi Shahri Babu,Asha Bhosle,/artist/asha-bhosle-1,04:33,Old,12-06-2015,0.7,0.857,0.068,0.135,-12.792,0.0003,124.019,1,11,0.0754,4,33,9241710
Jaaneman Jaaneman,Kishore Kumar,/artist/kishore-kumar,05:46,Old,08-08-2019,0.6,0.56,0.264,0.714,-4.616,0.001,123.96,0,10,0.07,4,63,6154703
O Mere Sanam,Lata Mangeshkar|Mukesh,/artist/lata-mangeshkar|/artist/mukesh,04:28,Old,05-02-2005,0.49,0.714,0.301,0.538,-12.886,0.014,123.987,0,11,0.0819,4,41,9478367
Bharat Ka Rahnewala Hoon,Mahendra Kapoor,/artist/mahendra-kapoor,05:31,Old,03-03-2022,0.1,0.14,0.337,0.095,-2.229,0.066,124.999,1,1,0.09,4,49,2427376
Aazmale Aazmale,Shekhar Ravjiani,/artist/shekhar-ravjiani,04:54,Old,09-03-2001,0.66,0.964,0.217,0.157,-5.7,0.0217,124.005,1,2,0.085,4,99,3027472
Aap Yun Hi Agar Humse Milte Rahe,Asha Bhosle|Mohammed Rafi,/artist/asha-bhosle-1|/artist/mohammad-rafi,04:24,Old,08-10-2007,0.31,0.25,0.835,0.289,-9.932,0.08,127.006,1,1,0.019,4,84,1967781
Haye Haye Yeh Majboori,Lata Mangeshkar,/artist/lata-mangeshkar,04:16,Old,12-01-2022,0.44,0.847,0.697,0.805,-5.122,0.04,125.014,0,6,0.0153,4,70,3288822
Tere Naina Mere Naino Se,Suresh Wadkar|Anuradha Paudwal,/artist/suresh-wadkar|/artist/anuradha-paudwal-2,07:18,Old,09-02-2023,0.16,0.52,0.031,0.7,-13.013,0.073,125.985,0,6,0.093,4,95,9176037
Papa Kehte Hain-sad,Udit Narayan,/artist/udit-narayan,03:58,Old,11-11-2002,0.23,0.997,0.881,0.839,-7.951,0.003,124,0,11,0.0421,4,84,4104974
Mere Desh Ki Dharti,Mahendra Kapoor,/artist/mahendra-kapoor,07:09,Old,05-01-2008,0.8,0.12,0.081,0.61,-11.939,0.0193,120.99,1,9,0.016,4,59,9698102
Bol Radha Bol,Mukesh|Vyjayanthimala,/artist/mukesh|/artist/vyjayanthimala,04:22,Old,01-06-2019,0.77,0.98,0.775,0.024,-13.318,0.01,129.973,0,1,0.04,4,97,9668412
Main Har Ek Pal Ka Shair Hoon,Mukesh,/artist/mukesh,03:04,Old,05-08-2013,0.17,0.57,0.566,0.984,-8.752,0.089,122.99,0,8,0.01,4,72,5542990
Wadiyan Mera Daman (Male),Mohammed Rafi,/artist/mohammad-rafi,03:39,Old,11-12-2014,0.78,0.139,0.888,0.575,-3.773,0.032,125.997,0,0,0.01,4,80,5045704
Chahiye Thoda Pyar,Kishore Kumar,/artist/kishore-kumar,05:25,Old,05-01-2018,0.23,0.84,0.858,0.056,-8.956,0.085,126.016,0,6,0.0356,4,50,4127850
Dum Maro Dum Mit Jaye Gham,Asha Bhosle,/artist/asha-bhosle-1,02:36,Old,05-03-2023,0.14,0.274,0.271,0.504,-3.105,0.055,121.998,0,5,0.0686,4,44,1283430
Chand Churake Laya Hoon,Kishore Kumar|Lata Mangeshkar,/artist/kishore-kumar|/artist/lata-mangeshkar,03:14,Old,06-02-2008,0.79,0.78,0.341,0.08,-3.206,0.0708,124.988,1,2,0.08,4,86,1805532
Jadoo Bhari,Udit Narayan,/artist/udit-narayan,05:05,Old,07-02-2004,0.43,0.533,0.824,0.635,-7.671,0.03,124.998,1,1,0.09,4,50,2620165
Hamein Tumse Pyar Kitna,Parveen Sultana,/artist/parveen-sultana,04:53,Old,12-04-2002,0.31,0.29,0.717,0.948,-12.361,0.09,126.016,1,6,0.0145,4,90,1371059
Nainon Men Sapna.,Kishore Kumar|Lata Mangeshkar,/artist/kishore-kumar|/artist/lata-mangeshkar,06:31,Old,03-04-2005,0.99,0.863,0.442,0.781,-6.69,0.0537,125.989,0,10,0.09,4,46,3350834
Dance Dance,Salma Agha,/artist/salma-agha,05:39,Old,06-12-2020,0.01,0.22,0.43,0.896,-3.668,0.0837,123.988,1,8,0.05,4,27,11334449
Naino Mein Sapna,Amit Kumar|Shreya Ghoshal,/artist/amit-kumar|/artist/shreya-ghoshal,04:02,Old,05-07-2015,0.33,0.519,0.275,0.299,-10.682,0.0034,123.994,0,10,0.0476,4,70,7213836
Baar Baar Din Ye Aaye Happy Birthday To You,Mohammed Rafi,/artist/mohammad-rafi,07:07,Old,02-06-2015,0.05,0.41,0.261,0.19,-6.414,0.01,127.018,0,11,0.04,4,30,9481955
Mere Bhole Balam,Kishore Kumar,/artist/kishore-kumar,03:14,Old,12-10-2022,0.75,0.641,0.043,0.084,-4.081,0.001,123.993,0,5,0.0478,4,93,4035241
Thoda Hai,Lata Mangeshkar|Kishore Kumar,/artist/lata-mangeshkar|/artist/kishore-kumar,07:18,Old,01-03-2016,0.3,0.49,0.108,0.534,-9.256,0.06,125.02,1,6,0.0346,4,31,5199492
Kasme Wade Pyar Wafa,Manna Dey,/artist/manna-dey,03:30,Old,06-02-2015,0.2,0.038,0.283,0.637,-13.122,0.0555,125.01,1,7,0.06,4,35,9868710
Dhire Dhire Machal,Lata Mangeshkar,/artist/lata-mangeshkar,04:03,Old,12-11-2007,0.31,0.13,0.076,0.248,-7.154,0.043,121.994,1,7,0.0955,4,60,8087865
Yeh Reshmi Zulfen,Mohammed Rafi,/artist/mohammad-rafi,05:21,Old,01-05-2014,0.26,0.601,0.119,0.052,-13.762,0.03,130.002,0,1,0.05,4,69,2360747
Sajna Hai Mujhe Sajna Ke Liye,Asha Bhosle,/artist/asha-bhosle-1,05:04,Old,04-02-2007,0.87,0.73,0.932,0.893,-6.179,0.1,125.984,1,1,0.039,4,90,6807976
Mal De Gulal,Kishore Kumar|Lata Mangeshkar,/artist/kishore-kumar|/artist/lata-mangeshkar,04:35,Old,07-06-2005,0.01,0.953,0.829,0.241,-5.779,0.04,124.985,1,1,0.06,4,66,1211780
Ab Chahe Maa Roothe Ya Baba,Lata Mangeshkar|Kishore Kumar,/artist/lata-mangeshkar|/artist/kishore-kumar,05:33,Old,09-09-2010,0.26,0.65,0.227,0.755,-7.952,0.05,125.013,1,2,0.08,4,61,410559
Ladki Hai Ya Shola,Kishore Kumar|Lata Mangeshkar,/artist/kishore-kumar|/artist/lata-mangeshkar,04:00,Old,10-09-2012,0.09,0.503,0.058,0.391,-7.2,0.0295,125.013,1,2,0.01,4,31,10756823
Yeh Nain Dare Dare,Hemant Kumar,/artist/hemanta-mukherjee,04:04,Old,05-12-2012,0.94,0.12,0.477,0.707,-13.038,0.0809,124.032,1,0,0.059,4,97,8764918
Sare Shikve Gile,Anuradha Paudwal|Mohammad Aziz,/artist/anuradha-paudwal-2|/artist/mohammad-aziz,06:08,Old,08-12-2011,0.51,0.297,0.814,0.831,-10.586,0.014,123.992,1,8,0.039,4,95,8867852
Aaj Ki Raat Mere Dil Ki Salami Lele,Mohammed Rafi,/artist/mohammad-rafi,05:32,Old,01-03-2015,0.8,0.5,0.931,0.691,-2.82,0.08,127.014,0,11,0.03,4,59,2667130
Khafa Hoon Khafa Hoon,Kishore Kumar,/artist/kishore-kumar,05:03,Old,03-09-2001,0.51,0.293,0.954,0.034,-13.702,0.097,126.05,0,4,0.0196,4,33,7438236
Dukki Pe Dukki Ho,Asha Bhosle|Kishore Kumar|R. D. Burman|Bhupinder Singh|Sapan Chakraborty|Basu,/artist/asha-bhosle-1|/artist/kishore-kumar|/artist/r-d-burman|/artist/bhupinder-singh|/artist/sapan-chakraborty|/artist/basu,05:45,Old,09-08-2006,0.07,0.8,0.304,0.458,-11.464,0.0863,124.007,0,11,0.082,4,88,8531482
Dhoop Mein Nikla Na Karo,Asha Bhosle|Kishore Kumar,/artist/asha-bhosle-1|/artist/kishore-kumar,04:39,Old,01-02-2013,0.73,0.817,0.13,0.993,-11.851,0.06,125.998,0,10,0.088,4,26,9909180
Maine Rab Se Tujhe,Anuradha Paudwal|Manhar Udhas|Sukhwinder Singh,/artist/anuradha-paudwal-2|/artist/manhar-udhas|/artist/sukhwinder-singh,08:01,Old,08-10-2007,0.95,0.98,0.605,0.612,-3.955,0.0662,123.981,0,10,0.02,4,59,10809834
Jeena Yahan Marna Yahan Revival,Mukesh,/artist/mukesh,04:49,Old,10-04-2020,0.72,0.403,0.379,0.867,-8.488,0.06,128.003,0,8,0.08,4,85,9101955
Chandan Sa Badan Chanchal Chitwan (Male),Mukesh,/artist/mukesh,04:00,Old,10-07-2006,0.43,0.52,0.548,0.609,-7.136,0.0938,127.003,1,7,0.017,4,63,10677977
Chandni Raat Mein,Kishore Kumar|Lata Mangeshkar,/artist/kishore-kumar|/artist/lata-mangeshkar,05:32,Old,03-12-2002,0.11,0.5,0.09,0.242,-11.869,0.08,123.992,1,2,0.03,4,88,8678438
Kitni Haseen Hain Nasheeli,Asha Bhosle,/artist/asha-bhosle-1,05:28,Old,01-11-2005,0.35,0.89,0.608,0.068,-11.564,0.0678,128.005,1,1,0.04,4,90,6781195
My Name Is Anthony Gonsalves,Amitabh Bachchan|Kishore Kumar,/artist/amitabh-bachchan|/artist/kishore-kumar,05:32,Old,11-12-2003,0.81,0.763,1,0.703,-3.113,0.064,129.035,0,4,0.09,4,75,2340402
Chahe Lakh Toofan Ayen,Lata Mangeshkar|Shabbir Kumar,/artist/lata-mangeshkar|/artist/shabbir-kumar,06:22,Old,12-07-2008,0.96,0.03,0.789,0.781,-7.634,0.0862,124.012,0,11,0.0836,4,67,32118
O Ghata Sanwari,Lata Mangeshkar,/artist/lata-mangeshkar,05:49,Old,09-06-2008,0.72,0.21,0.467,0.99,-8.061,0.01,125.005,1,11,0.06,4,59,3251645
Zindagi Aa Raha Hoon Main,Kishore Kumar,/artist/kishore-kumar,05:46,Old,09-04-2005,0.52,0.92,0.413,0.586,-5.905,0.051,126.003,1,11,0.0623,4,100,9170611
Raat Akeli Hai Bujh Gaye Die,Asha Bhosle,/artist/asha-bhosle-1,05:17,Old,11-04-2020,0.71,0.399,0.063,0.043,-9.622,0.0207,124.01,0,11,0.0024,4,64,5041295
Main Hoon Prem Rogi,Suresh Wadkar,/artist/suresh-wadkar,07:58,Old,03-08-2021,0.74,0.18,0.209,0.51,-4.022,0.09,125.009,0,1,0.06,4,97,4365458
Rang Aur Noor Ki Barat,Mohammed Rafi,/artist/mohammad-rafi,06:18,Old,08-11-2019,0.25,0.451,0.726,0.433,-5.937,0.079,124.014,0,2,0.037,4,54,1195447
Aaj Na Chhodenge,Kishore Kumar|Lata Mangeshkar,/artist/kishore-kumar|/artist/lata-mangeshkar,05:15,Old,01-04-2021,0.59,0.93,0.869,0.262,-5.542,0.09,123.989,0,9,0.091,4,29,2593041
Golmaal Hai Bhai Sab Golmaal,Sapan Chakraborty|R. D. Burman,/artist/sapan-chakraborty|/artist/r-d-burman,04:56,Old,01-07-2022,0.97,0.371,0.854,0.767,-12.45,0.01,126.027,1,4,0,4,34,1111118
Jeena Kya Aji Pyar Bina,Asha Bhosle|Kishore Kumar,/artist/asha-bhosle-1|/artist/kishore-kumar,06:14,Old,10-05-2016,0.57,0.41,0.941,0.892,-9.813,0.057,123.012,1,1,0.074,4,76,5443650
Diwane Ka Naam To Poochho,Mohammed Rafi,/artist/mohammad-rafi,04:28,Old,09-10-2022,0.75,0.201,0.702,0.192,-6.973,0.0289,129.046,1,0,0.02,4,45,9350505
Rut Hai Milan Ki,Lata Mangeshkar|Mohammed Rafi,/artist/lata-mangeshkar|/artist/mohammad-rafi,05:39,Old,04-03-2010,0.5,0.75,0.204,0.913,-2.575,0.08,126.034,0,11,0.0612,4,74,10037841
Tere Mere Beech Mein (Sad),S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,04:37,Old,07-09-2001,0.93,0.716,0.091,0.511,-5.21,0.033,125,1,6,0.05,4,100,11190861
Kaan Men Jhumka Chaal Men Thumka,Mohammed Rafi,/artist/mohammad-rafi,03:31,Old,11-09-2007,0.91,0.54,0.387,0.583,-11.558,0.0774,124.993,1,1,0.0319,4,55,2371172
Hum Tumhen Chahte Hain,Kanchan|Manhar Udhas|Anand,/artist/kanchan|/artist/manhar-udhas|/artist/anand,07:16,Old,07-11-2006,0.75,0.693,0.018,0.227,-7.731,0.02,129.003,1,7,0.077,4,75,1246273
Tumhen Ho Na Ho,Runa Laila,/artist/runa-laila,05:13,Old,03-09-2016,0.03,0.61,0.979,0.959,-5.815,0.054,123.002,1,6,0.068,4,30,2807864
Aasman Se Aaya Farishta,Mohammed Rafi,/artist/mohammad-rafi,05:17,Old,06-02-2003,0.62,0.743,0.852,0.726,-13.805,0.0554,123.015,1,7,0.032,4,41,2608728
Main Chali Main Chali,Lata Mangeshkar|Mohammed Rafi,/artist/lata-mangeshkar|/artist/mohammad-rafi,03:05,Old,04-05-2009,0.65,0.5,0.526,0.659,-13.544,0.0945,124.004,1,11,0.0209,4,83,10142016
Bada Dukh Dina O Ramji,Lata Mangeshkar,/artist/lata-mangeshkar,06:00,Old,07-07-2014,0.39,0.053,0.779,0.244,-8.312,0.0664,127.014,1,1,0.06,4,46,9042927
Kabhi Khud Pe Kabhi Halat Pe Rona,Mohammed Rafi,/artist/mohammad-rafi,04:01,Old,08-11-2008,0.22,0.96,0.97,0.216,-11.888,0.0138,125,1,6,0.054,4,43,9923269
Naina Barse Rimjhim Rimjhim,Lata Mangeshkar,/artist/lata-mangeshkar,05:55,Old,06-12-2013,0.57,0.119,0.483,0.523,-7.713,0.08,124.997,0,6,0.003,4,28,5503072
Kaun Hai Jo Sapnon Mein Aaya,Mohammed Rafi,/artist/mohammad-rafi,05:33,Old,12-11-2007,0.64,0.47,0.398,0.181,-3.026,0.03,123.995,0,4,0.0744,4,55,8620808
Baghon Mein Bahar Hai,Lata Mangeshkar|Mohammed Rafi,/artist/lata-mangeshkar|/artist/mohammad-rafi,03:52,Old,09-11-2002,0.87,0.222,0.315,0.229,-3.537,0.042,122.989,1,1,0.0357,4,28,6776454
Sun Sun Sun Didi,Asha Bhosle,/artist/asha-bhosle-1,03:42,Old,04-02-2004,0.91,0.35,0.865,0.672,-12.842,0.02,124.001,0,6,0.01,4,32,2305017
Jahan Teri Yeh Nazar Hai,Kishore Kumar,/artist/kishore-kumar,05:26,Old,08-10-2013,0.3,0.169,0.765,0.881,-12.694,0.0059,124.011,0,5,0.0581,4,60,9313088
Khush Rahe Tu Sada,Mohammed Rafi,/artist/mohammad-rafi,03:41,Old,01-06-2006,0.4,0.69,0.794,0.029,-2.784,0.01,124.984,1,4,0.0127,4,78,10282394
Main Chali Main Chali,Lata Mangeshkar|Asha Bhosle,/artist/lata-mangeshkar|/artist/asha-bhosle-1,05:08,Old,12-01-2002,0.64,0.746,0.548,0.897,-2.128,0.048,126.004,0,8,0.09,4,60,2411574
Saajan Mera Us Paar Hai,Lata Mangeshkar,/artist/lata-mangeshkar,05:03,Old,02-01-2002,0.45,0.58,0.059,0.131,-9.147,0.001,123.999,0,7,0.07,4,67,11338979
Intezaar,Anuradha Paudwal,/artist/anuradha-paudwal-2,07:51,Old,11-09-2002,0.68,0.812,0.16,0.281,-7.745,0.06,125.998,1,4,0.098,4,63,6317115
Aa Jaane-Jaan,Lata Mangeshkar,/artist/lata-mangeshkar,06:28,Old,12-04-2011,0.33,0.81,0.39,0.943,-9.553,0.09,123.977,0,0,0.0613,4,75,10542900
Yeh Sham Mastani,Kishore Kumar,/artist/kishore-kumar,05:04,Old,12-02-2016,0.81,0.799,0.985,0.815,-8.419,0.0601,127.017,1,9,0.069,4,43,6055340
Bambai Se Aaya Mera Dost,Bappi Lahiri,/artist/bappi-lahiri,04:45,Old,08-03-2002,0.27,0.19,0.463,0.846,-9.472,0.05,126.004,1,0,0.0136,4,75,3850631
Jadoo Bhari,Udit Narayan,/artist/udit-narayan,05:05,Old,06-10-2014,0.29,0.675,0.297,0.194,-8.368,0.03,123.969,1,11,0.0071,4,45,253344
Mere Ghar Aai Ek Nanhi Pari,Lata Mangeshkar,/artist/lata-mangeshkar,02:33,Old,06-08-2019,0.66,0.66,0.649,0.81,-3.386,0.0115,122.818,1,1,0.04,4,72,11313537
Chhalke Teri Ankhon Se,Mohammed Rafi,/artist/mohammad-rafi,04:17,Old,07-10-2023,0.77,0.164,0.147,0.424,-4.728,0.054,124.987,1,7,0.088,4,51,2097676
Bali Umar Ne Mera Haal,Lata Mangeshkar|Mohammad Aziz,/artist/lata-mangeshkar|/artist/mohammad-aziz,07:13,Old,03-03-2012,0.34,0.77,0.929,0.181,-5.693,0.03,124.014,1,2,0.008,4,64,10436974
Na Na Karte Pyar Tumhi Se,Mohammed Rafi|Suman Kalyanpur,/artist/mohammad-rafi|/artist/suman-kalyanpur,03:21,Old,12-08-2012,0.49,0.337,0.943,0.805,-8.516,0.026,127.005,0,7,0.079,4,64,3241489
Aye Bekhabar,K.K.,/artist/kk,05:43,Old,01-02-2007,0.58,0.78,0.122,0.313,-12.028,0.018,123.007,0,9,0.02,4,41,132732
Bedardi Balma Tujhko,Lata Mangeshkar,/artist/lata-mangeshkar,04:59,Old,03-10-2007,0.76,0.284,0.784,0.429,-3.36,0.0589,123.97,1,6,0.0759,4,41,6967063
Kitni Khoobsoorat Yeh Tasveer Hai,Kishore Kumar|Lata Mangeshkar|Suresh Wadkar,/artist/kishore-kumar|/artist/lata-mangeshkar|/artist/suresh-wadkar,04:41,Old,12-02-2003,0.69,0.02,0.542,0.433,-2.016,0.08,127.011,0,3,0.0016,4,34,10758847
Awaaz Di Hai,Asha Bhosle|Bhupinder Singh,/artist/asha-bhosle-1|/artist/bhupinder-singh,07:53,Old,10-08-2011,0.2,0.772,0.862,0.569,-11.759,0.05,123,0,11,0.099,4,70,5826736
Mujhe Kitna Pyar Hai Tumse,Lata Mangeshkar|Mohammed Rafi,/artist/lata-mangeshkar|/artist/mohammad-rafi,04:32,Old,07-03-2008,0.15,0.41,0.502,0.492,-10.195,0.03,123.991,1,1,0.0243,4,50,9082534
Aap Jaisa Koi,Nazia Hassan|Feroz Khan,/artist/nazia-hassan|/artist/feroz-khan,04:09,Old,08-05-2020,0.79,0.131,0.176,0.176,-11.085,0.0412,124.999,0,11,0.0273,4,73,7880033
Tu Nahin To Zindagi Men Aur Kya,Chitra Singh,/artist/chitra-singh,05:24,Old,12-12-2003,0.37,0.55,0.788,0.068,-10.905,0.0407,128.998,0,10,0.0594,4,68,7707776
Teri Mohabbat Meri Jawani,Salma Agha|Mohammad Aziz,/artist/salma-agha|/artist/mohammad-aziz,06:21,Old,10-03-2004,0.18,0.645,0.107,0.714,-9.571,0.0233,125.009,1,2,0.04,4,48,2951133
Jabse Tumko Dekha,Asha Bhosle|Kishore Kumar|Usha Rege|Antara Chowdhury,/artist/asha-bhosle-1|/artist/kishore-kumar|/artist/usha-rege|/artist/antara-chowdhury,05:47,Old,08-08-2021,0.52,0.32,0.714,0.772,-4.289,0.0202,124,0,11,0.075,4,91,7368205
Dil Mein Ek Laher Si Uthi Hai Abhi - Album - The Latest Best Ghazals - Ghulam Ali,Ghulam Ali,/artist/ghulam-ali,06:12,Old,05-11-2012,0.79,0.064,0.781,0.339,-12.4,0.0577,128,0,5,0.06,4,63,3752519
Mora Gora Ang Laile,Lata Mangeshkar,/artist/lata-mangeshkar,03:17,Old,01-03-2018,0.16,0.13,0.42,0.324,-13.779,0.09,123.014,0,9,0.028,4,95,180652
Aaj Subah Jab Main Jaga,Lata Mangeshkar|Mohammad Aziz,/artist/lata-mangeshkar|/artist/mohammad-aziz,07:43,Old,07-04-2002,0.59,0.387,0.271,0.158,-7.719,0.0978,123.983,0,6,0.03,4,70,4003708
Tera Mujhse,Kishore Kumar|sushama shreshtha,/artist/kishore-kumar|/artist/sushama-shreshtha,04:14,Old,10-08-2004,0.71,0.33,0.106,0.446,-12.347,0.039,124.008,1,0,0.09,4,88,10911601
Ham The Jinke Sahare,Lata Mangeshkar,/artist/lata-mangeshkar,04:00,Old,11-11-2002,0.66,0.274,0.025,0.942,-8.168,0.01,123.002,1,1,0.05,4,48,9532172
Aap Jinke Kareeb Hote Hain,Pankaj Udhas,/artist/pankaj-udhas,10:34,Old,11-11-2020,0.19,0.85,0.99,0.445,-7.146,0.009,127.977,0,4,0.02,4,75,6789481
Naa Maange Sona Chaandi,Shabbir Kumar|Anuradha Paudwal,/artist/shabbir-kumar|/artist/anuradha-paudwal-2,09:24,Old,07-01-2018,0.35,0.761,0.277,0.355,-9.924,0.09,126.02,1,8,0.065,4,56,8098715
Hare Rama Hare Krishna,Asha Bhosle|Usha Uthup,/artist/asha-bhosle-1|/artist/usha-uthup,03:47,Old,07-10-2021,0.35,0.55,0.657,0.53,-8.024,0.01,124.026,0,9,0.04,4,71,2761678
Ruk Jana Nahin (Part 2),Kishore Kumar,/artist/kishore-kumar,03:07,Old,03-07-2012,0.68,0.505,0.746,0.652,-3.134,0.047,123.995,0,1,0.08,4,36,10546136
Aa Ab Laut Chalen,Lata Mangeshkar|Mukesh,/artist/lata-mangeshkar|/artist/mukesh,04:27,Old,03-08-2016,1,0.97,0.345,0.723,-6.14,0.0495,121.973,1,4,0.0893,4,52,108468
Mast Baharon Ka Main Aashiq,Mohammed Rafi,/artist/mohammad-rafi,06:21,Old,10-02-2015,0.72,0.913,0.615,0.584,-9.535,0.02,122.983,1,1,0.0961,4,94,2155842
Yeh Kahan Aa Gaye Hum (With Dialogue By Amitabh),Lata Mangeshkar|Amitabh Bachchan,/artist/lata-mangeshkar|/artist/amitabh-bachchan,07:34,Old,08-03-2011,0.61,0.16,0.091,0.901,-6.52,0.015,124.001,0,5,0.072,4,51,1950090
Rahen Na Rahen (Female),Lata Mangeshkar,/artist/lata-mangeshkar,04:25,Old,12-11-2002,0.3,0.193,0.48,0.94,-2.729,0.0513,124.018,0,6,0.08,4,53,4166061
Zuban Pe Dard Bhari Dastan,Mukesh,/artist/mukesh,04:14,Old,08-04-2006,0.56,0.35,0.237,0.611,-5.541,0.009,127.989,1,7,0.0618,4,39,7312585
Main Hoon Jhoom Jhoom Jhumroo,Kishore Kumar,/artist/kishore-kumar,03:24,Old,06-08-2017,0.11,0.791,0.935,0.031,-12.497,0,125.026,0,8,0.031,4,36,11392035
Man Kyoon Behka Re Behka Aadhi Raat Ko,Lata Mangeshkar|Asha Bhosle|Laxmikant - Pyarelal,/artist/lata-mangeshkar|/artist/asha-bhosle-1|/artist/laxmikant-pyarelal-2,05:41,Old,08-06-2005,0.12,0.89,0.342,0.367,-9.83,0.009,122.986,1,7,0.0562,4,100,8821791
Chhoti Si Umar Men Lag Gaya Rog,Lata Mangeshkar,/artist/lata-mangeshkar,04:41,Old,10-05-2020,0.19,0.654,0.844,0.23,-9.36,0.0087,124.998,1,2,0.097,4,31,7677349
Ek Haseen Sham Ko Dil Mera Kho Gaya,Mohammed Rafi,/artist/mohammad-rafi,03:47,Old,12-08-2022,0.53,0.51,0.676,0.147,-2.502,0.007,124.999,0,11,0.062,4,47,7478488
Tum Bhi Chalo Hum Bhi Chale (Duet),Asha Bhosle|Kishore Kumar,/artist/asha-bhosle-1|/artist/kishore-kumar,03:32,Old,02-02-2003,0.23,0.839,0.737,0.265,-4.815,0.1,127.016,1,2,0.0246,4,37,7719187
Jane Woh Kaise Log The,Hemant Kumar,/artist/hemanta-mukherjee,04:19,Old,12-04-2011,0.25,0.61,0.434,0.504,-9.758,0.0092,123.999,0,11,0.025,4,54,5794528
Nahin Nahin Abhi Nahin,Kishore Kumar|Asha Bhosle,/artist/kishore-kumar|/artist/asha-bhosle-1,04:04,Old,07-05-2020,0.97,0.224,0.781,0.442,-10.337,0.0756,123.959,0,4,0.011,4,84,8743233
Papa Kahte They,Udit Narayan,/artist/udit-narayan,03:59,Old,08-03-2013,0.86,0.56,0.616,0.684,-6.691,0.09,127.005,0,6,0.0894,4,64,8875031
Tujhe Bulayen Yeh Meri Bahen,Lata Mangeshkar,/artist/lata-mangeshkar,05:08,Old,05-07-2010,0.68,0.374,0.965,0.315,-11.165,0.058,125.997,1,9,0.06,4,53,438476
Jis Gali Mein Tera Ghar,Mukesh,/artist/mukesh,04:01,Old,06-12-2007,0.86,0.07,0.698,0.497,-9.949,0.01,126.004,1,11,0.044,4,50,10408048
Ankhon Men Humne Aapke Sapne (Male),Kishore Kumar,/artist/kishore-kumar,04:38,Old,04-12-2009,0.54,0.965,0.681,0.291,-8.692,0.037,130.007,1,3,0.002,4,27,3675572
Aaj Purani Raahon Se,Mohammed Rafi,/artist/mohammad-rafi,04:51,Old,10-01-2022,0.61,0.82,0.665,0.629,-2.951,0.088,130.023,0,4,0.03,4,70,9606008
Mere Mehboob Qayamat Hogi (Part 2),Kishore Kumar,/artist/kishore-kumar,02:05,Old,02-03-2013,0.11,0.996,0.842,0.523,-6.934,0.03,123.991,0,6,0.008,4,31,10700094
Jab Andhera Hota Hai,Asha Bhosle|Bhupinder Singh,/artist/asha-bhosle-1|/artist/bhupinder-singh,05:45,Old,10-07-2023,0.72,0.44,0.431,0.839,-8.756,0.081,122.984,1,11,0.02,4,42,1944760
